rank;word;freq;#texts;%caps;blog;web;TVM;spok;fic;mag;news;acad;blogPM;webPM;TVMPM;spokPM;ficPM;magPM;newsPM;acadPM
3991;obtain;21176;14719;0,01;2909;4562;415;737;491;2400;2164;7498;23,41;35,47;3,24;5,84;4,15;19,03;17,78;62,59
3992;gordon;21171;7857;1,00;1573;2008;2699;1746;3754;3001;4528;1861;12,66;15,61;21,07;13,84;31,73;23,80;37,19;15,54
3993;duke;21166;8254;0,91;1508;2072;1887;2481;2806;3970;4424;2018;12,14;16,11;14,73;19,67;23,71;31,49;36,34;16,85
3994;generate;21156;15276;0,01;3537;3741;455;1022;395;3682;2548;5776;28,47;29,09;3,55;8,10;3,34;29,20;20,93;48,22
3995;nuts;21156;14205;0,06;2496;2044;5887;1766;2373;4102;2045;440;20,09;15,89;45,97;14,00;20,06;32,53;16,80;3,67
3996;partly;21149;15673;0,07;2195;2882;400;2089;1996;3558;3818;4211;17,67;22,41;3,12;16,56;16,87;28,22;31,36;35,15
3997;whites;21147;8826;0,17;3102;2468;632;1969;1294;3748;3587;4347;24,97;19,19;4,93;15,61;10,94;29,72;29,46;36,29
3998;disappointed;21140;17095;0,03;3616;3236;2689;2686;3216;2061;2861;768;29,10;25,16;21,00;21,29;27,18;16,35;23,50;6,41
3999;broadcast;21139;13642;0,05;2164;2866;1010;5310;1117;2690;4599;1376;17,42;22,28;7,89;42,10;9,44;21,33;37,78;11,49
4000;laboratory;21138;11587;0,35;1183;2256;725;1315;1040;4407;2019;8193;9,52;17,54;5,66;10,43;8,79;34,95;16,58;68,39
4001;wrapped;21137;16291;0,02;1603;1912;1651;1528;8907;2663;2156;714;12,90;14,87;12,89;12,11;75,28;21,12;17,71;5,96
4002;delay;21136;13304;0,15;2007;2825;1309;3581;1396;2740;3835;3441;16,15;21,97;10,22;28,39;11,80;21,73;31,50;28,73
4003;dynamic;21136;13728;0,07;3188;3346;510;1605;366;2802;1873;7446;25,66;26,02;3,98;12,72;3,09;22,22;15,38;62,16
4004;deck;21135;10455;0,10;1650;1552;2721;1268;6903;4121;2210;709;13,28;12,07;21,25;10,05;58,34;32,68;18,15;5,92
4005;couples;21130;10301;0,08;2449;2779;1175;2392;1643;4856;3795;2040;19,71;21,61;9,17;18,96;13,89;38,51;31,17;17,03
4006;string;21127;13591;0,07;2177;4036;1758;1437;3718;3319;2917;1756;17,52;31,38;13,73;11,39;31,42;26,32;23,96;14,66
4007;pope;21112;6616;0,65;2158;2504;1491;4403;1043;4452;2652;2409;17,37;19,47;11,64;34,91;8,81;35,31;21,78;20,11
4008;hated;21103;14672;0,03;2628;2504;3483;1567;7525;1670;1223;498;21,15;19,47;27,20;12,42;63,60;13,24;10,05;4,16
4009;irish;21056;8427;0,99;2112;2200;1639;1811;2415;2907;3895;4077;17,00;17,11;12,80;14,36;20,41;23,05;31,99;34,03
4010;gather;21055;17524;0,06;2261;2519;2203;2681;3209;3238;2589;2352;18,20;19,59;17,20;21,25;27,12;25,68;21,27;19,63
4011;terrorists;21053;9867;0,04;3223;2854;1282;6251;677;2164;2831;1771;25,94;22,19;10,01;49,56;5,72;17,16;23,25;14,78
4012;presentation;21049;13273;0,04;3268;3706;1117;1109;764;2214;2332;6539;26,30;28,82;8,72;8,79;6,46;17,56;19,16;54,59
4013;wings;21049;12056;0,15;1659;2145;2745;1189;6187;3319;2890;915;13,35;16,68;21,43;9,43;52,29;26,32;23,74;7,64
4014;chamber;21043;11264;0,33;1797;2483;1792;1551;3958;2364;4666;2432;14,46;19,31;13,99;12,30;33,45;18,75;38,33;20,30
4015;consciousness;21032;10633;0,05;2391;4125;1129;862;2521;2403;1117;6483;19,24;32,07;8,82;6,83;21,31;19,06;9,18;54,12
4016;coal;21030;7298;0,11;4843;3337;824;1623;1611;3141;3054;2597;38,98;25,95;6,43;12,87;13,62;24,91;25,09;21,68
4017;communist;21020;8866;0,62;2912;3157;887;2707;737;2592;3785;4242;23,44;24,55;6,93;21,46;6,23;20,56;31,09;35,41
4018;stability;21016;12759;0,05;2118;2441;353;1987;456;3496;2493;7672;17,05;18,98;2,76;15,75;3,85;27,73;20,48;64,05
4019;scope;21012;13060;0,06;2268;3444;648;1161;1061;3814;1658;6958;18,25;26,78;5,06;9,20;8,97;30,25;13,62;58,08
4020;steven;21003;10837;0,99;1977;1836;2979;3111;2403;2804;4322;1565;15,91;14,28;23,26;24,66;20,31;22,24;35,50;13,06
4021;publication;21001;13500;0,10;2638;4958;178;750;589;2831;2188;6869;21,23;38,55;1,39;5,95;4,98;22,45;17,97;57,34
4022;improving;21000;15858;0,07;3003;2975;331;1300;358;2982;3216;6834;24,17;23,13;2,58;10,31;3,03;23,65;26,42;57,05
4023;tournament;20988;7806;0,18;1745;1650;1108;1071;473;3149;11361;431;14,04;12,83;8,65;8,49;4,00;24,97;93,32;3,60
4024;gently;20986;14286;0,08;1025;1789;923;442;9355;4717;2073;662;8,25;13,91;7,21;3,50;79,06;37,41;17,03;5,53
4025;layer;20979;11553;0,05;2398;2943;694;803;1930;6443;1916;3851;19,30;22,88;5,42;6,37;16,31;51,10;15,74;32,15
4026;steal;20956;15021;0,05;2783;2466;6710;1759;2990;1805;1955;488;22,40;19,17;52,39;13,95;25,27;14,32;16,06;4,07
4027;i-i;20941;210;0,99;0;5;357;0;0;0;0;0;0,00;0,04;2,79;0,00;0,00;0,00;0,00;0,00
4028;jon;20938;9320;0,99;2178;2868;1334;3433;1847;4775;3857;645;17,53;22,30;10,42;27,22;15,61;37,87;31,68;5,38
4029;overcome;20934;16644;0,02;3141;3377;877;2036;1607;2838;2610;4445;25,28;26,26;6,85;16,14;13,58;22,51;21,44;37,11
4030;controversial;20903;16489;0,02;2416;2663;447;4679;245;3110;4244;3099;19,44;20,71;3,49;37,10;2,07;24,66;34,86;25,87
4031;generated;20902;14416;0,01;2557;3745;259;930;543;2913;2301;7654;20,58;29,12;2,02;7,37;4,59;23,10;18,90;63,89
4032;kicked;20896;16442;0,02;2391;2022;4039;2077;5468;2060;2544;295;19,24;15,72;31,54;16,47;46,21;16,34;20,90;2,46
4033;contracts;20893;11512;0,04;3038;2988;733;1354;639;2814;5342;3985;24,45;23,23;5,72;10,73;5,40;22,32;43,88;33,27
4034;clouds;20892;12133;0,07;1647;2727;1285;904;7508;4049;1385;1387;13,26;21,20;10,03;7,17;63,45;32,11;11,38;11,58
4035;priest;20879;8258;0,12;2209;2546;2740;1700;4927;3091;1886;1780;17,78;19,80;21,39;13,48;41,64;24,51;15,49;14,86
4036;maintenance;20878;12583;0,08;2446;2741;1046;970;1362;3443;3023;5846;19,69;21,31;8,17;7,69;11,51;27,31;24,83;48,80
4037;nasa;20869;6216;1,00;2588;3356;850;2739;767;5865;3001;1697;20,83;26,09;6,64;21,71;6,48;46,51;24,65;14,17
4038;simpson;20864;5264;1,00;724;894;1734;9900;387;2338;3843;1035;5,83;6,95;13,54;78,49;3,27;18,54;31,57;8,64
4039;ratio;20861;10000;0,06;2617;3863;335;425;229;3269;1711;8412;21,06;30,04;2,62;3,37;1,94;25,93;14,05;70,22
4040;twelve;20852;14454;0,24;1518;2930;1746;1821;7015;2102;656;3063;12,22;22,78;13,63;14,44;59,29;16,67;5,39;25,57
4041;instrument;20851;11426;0,05;1249;2166;801;1492;1781;2765;1226;9371;10,05;16,84;6,25;11,83;15,05;21,93;10,07;78,23
4042;candy;20809;10828;0,26;2594;1962;4799;2178;4126;2588;2157;404;20,88;15,26;37,47;17,27;34,87;20,52;17,72;3,37
4043;instructions;20806;13342;0,08;2103;3896;1536;1072;2412;3170;2137;4480;16,93;30,29;11,99;8,50;20,39;25,14;17,55;37,40
4044;aimed;20791;16808;0,01;2172;2501;327;1946;2210;2929;3932;4774;17,48;19,45;2,55;15,43;18,68;23,23;32,30;39,85
4045;opponents;20790;14404;0,09;3044;2866;296;2604;394;2903;6190;2493;24,50;22,28;2,31;20,64;3,33;23,02;50,85;20,81
4046;mississippi;20788;10011;1,00;1597;2099;924;3675;1374;3653;5175;2289;12,85;16,32;7,21;29,14;11,61;28,97;42,51;19,11
4047;punishment;20779;11470;0,05;2336;3169;1810;2515;1698;2025;2464;4762;18,80;24,64;14,13;19,94;14,35;16,06;20,24;39,75
4048;fifteen;20750;14729;0,23;1243;1880;1574;2163;8186;2247;576;2881;10,00;14,62;12,29;17,15;69,18;17,82;4,73;24,05
4049;integrity;20739;13102;0,07;3281;3562;1112;2306;633;2263;2613;4969;26,41;27,70;8,68;18,28;5,35;17,95;21,46;41,48
4050;engineers;20736;10647;0,20;2420;2612;557;1491;965;4654;3034;5003;19,48;20,31;4,35;11,82;8,16;36,91;24,92;41,76
4051;resident;20728;13815;0,14;2515;2587;1044;2244;1098;2572;6270;2398;20,24;20,11;8,15;17,79;9,28;20,40;51,50;20,02
4052;forum;20720;12561;0,34;5084;4409;292;1547;247;1930;3241;3970;40,92;34,28;2,28;12,26;2,09;15,31;26,62;33,14
4053;intelligent;20720;13733;0,07;4767;4230;1557;1840;2310;2531;1610;1875;38,37;32,89;12,16;14,59;19,52;20,07;13,22;15,65
4054;alabama;20717;9791;1,00;2514;2617;631;3579;863;3188;5526;1797;20,23;20,35;4,93;28,37;7,29;25,28;45,39;15,00
4055;distinct;20714;14452;0,01;2093;3442;441;654;1322;2994;1346;8422;16,84;26,76;3,44;5,18;11,17;23,74;11,06;70,31
4056;tragedy;20708;14467;0,06;2298;2315;1898;5331;1648;2236;3250;1732;18,49;18,00;14,82;42,26;13,93;17,73;26,70;14,46
4057;bucks;20704;12887;0,11;1995;1461;7233;2760;2183;3222;1680;170;16,06;11,36;56,47;21,88;18,45;25,55;13,80;1,42
4058;insisted;20700;16278;0,00;1482;2008;1035;1801;5659;2965;3480;2270;11,93;15,61;8,08;14,28;47,83;23,51;28,59;18,95
4059;founder;20699;16111;0,10;2694;2984;432;2224;464;5401;5017;1482;21,68;23,20;3,37;17,63;3,92;42,83;41,21;12,37
4060;thompson;20697;8331;1,00;1743;1706;1102;3179;898;3110;5937;2998;14,03;13,26;8,60;25,20;7,59;24,66;48,77;25,03
4061;instruments;20692;11062;0,09;1417;2286;594;1242;1627;3133;1654;8739;11,40;17,77;4,64;9,85;13,75;24,85;13,59;72,95
4062;luke;20687;5972;0,98;2019;3641;3910;937;5674;1892;1846;581;16,25;28,31;30,53;7,43;47,95;15,01;15,16;4,85
4063;survived;20687;16142;0,01;1979;2242;2323;2787;2973;3291;3322;1770;15,93;17,43;18,14;22,10;25,13;26,10;27,29;14,78
4064;rapid;20674;14475;0,10;2131;2870;478;1045;1331;3570;2356;6893;17,15;22,31;3,73;8,28;11,25;28,31;19,35;57,54
4065;trips;20670;14449;0,04;2400;2052;1010;1550;2117;4563;4797;2180;19,32;15,95;7,89;12,29;17,89;36,19;39,40;18,20
4066;oklahoma;20668;9606;1,00;1984;1972;537;4303;652;2777;6712;1722;15,97;15,33;4,19;34,11;5,51;22,02;55,13;14,38
4067;strikes;20666;13954;0,06;3210;2970;1040;3737;1612;2921;3302;1874;25,83;23,09;8,12;29,63;13,62;23,17;27,12;15,64
4068;springs;20655;11395;0,74;1182;1392;923;957;1954;3721;9259;1224;9,51;10,82;7,21;7,59;16,51;29,51;76,05;10,22
4069;analyst;20651;13834;0,12;1685;1935;300;4959;308;3427;7151;886;13,56;15,05;2,34;39,31;2,60;27,18;58,74;7,40
4070;acceptable;20649;14827;0,02;3708;3667;750;1933;906;2021;1974;5689;29,84;28,51;5,86;15,32;7,66;16,03;16,21;47,49
4071;managing;20635;15485;0,13;2842;2753;462;1546;1015;3490;4716;3811;22,87;21,41;3,61;12,26;8,58;27,68;38,74;31,81
4072;commerce;20633;11895;0,54;2111;3153;385;2304;622;3008;4919;4131;16,99;24,52;3,01;18,27;5,26;23,86;40,41;34,49
4073;mutual;20627;12795;0,12;1894;2363;969;1395;1287;4272;3466;4981;15,24;18,37;7,57;11,06;10,88;33,88;28,47;41,58
4074;meaningful;20625;14877;0,02;3858;3199;484;1238;733;2325;1621;7167;31,05;24,87;3,78;9,81;6,19;18,44;13,32;59,83
4075;respectively;20613;11738;0,00;1552;3055;32;93;200;2227;1504;11950;12,49;23,75;0,25;0,74;1,69;17,66;12,35;99,76
4076;eddie;20599;6139;0,99;816;997;7097;1427;5394;1777;2850;185;6,57;7,75;55,41;11,31;45,59;14,09;23,41;1,54
4077;auto;20590;10863;0,21;3143;2916;1067;2613;721;3744;5249;1137;25,30;22,67;8,33;20,72;6,09;29,69;43,12;9,49
4078;anniversary;20586;14018;0,08;2127;2340;2330;3463;1213;3276;4528;1309;17,12;18,19;18,19;27,45;10,25;25,98;37,19;10,93
4079;witnesses;20576;11260;0,10;1383;2788;2728;5621;1302;1465;3573;1716;11,13;21,68;21,30;44,56;11,00;11,62;29,35;14,33
4080;assuming;20575;15679;0,21;5133;4061;1805;1768;1499;1976;1350;2981;41,31;31,58;14,09;14,02;12,67;15,67;11,09;24,89
4081;lists;20557;14021;0,04;3246;4193;509;1090;990;3308;3291;3929;26,12;32,60;3,97;8,64;8,37;26,23;27,03;32,80
4082;dish;20535;10698;0,08;1966;1603;2149;1258;2539;5560;4976;480;15,82;12,46;16,78;9,97;21,46;44,10;40,87;4,01
4083;journalists;20535;10724;0,09;2848;2949;349;4701;463;2730;3890;2605;22,92;22,93;2,72;37,27;3,91;21,65;31,95;21,75
4084;shelter;20532;11439;0,07;2438;2445;2151;2135;3136;3072;3581;1572;19,62;19,01;16,79;16,93;26,50;24,36;29,41;13,12
4085;boom;20526;12658;0,24;1842;1830;4252;2407;2003;3168;3803;1217;14,82;14,23;33,20;19,08;16,93;25,12;31,24;10,16
4086;predicted;20523;13899;0,02;2569;2733;495;1512;978;2855;2971;6410;20,68;21,25;3,86;11,99;8,27;22,64;24,40;53,51
4087;jazz;20522;7816;0,36;1570;2389;1795;2738;2082;2902;5280;1764;12,64;18,58;14,02;21,71;17,60;23,02;43,37;14,73
4088;liquid;20520;11429;0,06;1936;2104;1161;949;3396;5847;2489;2637;15,58;16,36;9,07;7,52;28,70;46,37;20,44;22,01
4089;bench;20518;12313;0,05;2236;1851;1470;1097;5636;3434;4028;766;18,00;14,39;11,48;8,70;47,63;27,23;33,09;6,39
4090;analyses;20511;7700;0,08;938;2045;32;121;136;970;319;15950;7,55;15,90;0,25;0,96;1,15;7,69;2,62;133,15
4091;handful;20486;17737;0,01;2665;2409;819;1500;3113;4334;4293;1353;21,45;18,73;6,39;11,89;26,31;34,37;35,26;11,29
4092;couch;20480;12048;0,05;1588;1720;3855;1277;8056;2108;1555;319;12,78;13,37;30,10;10,12;68,09;16,72;12,77;2,66
4093;roker;20469;483;1,00;8;24;26;20244;10;86;68;2;0,06;0,19;0,20;160,49;0,08;0,68;0,56;0,02
4094;employers;20454;9300;0,09;3423;3742;176;1957;304;2735;4392;3725;27,55;29,09;1,37;15,52;2,57;21,69;36,08;31,10
4095;penalty;20452;10045;0,03;2751;3102;1203;4261;406;2071;4863;1795;22,14;24,12;9,39;33,78;3,43;16,42;39,95;14,98
4096;russell;20443;8435;0,98;1576;1710;2561;2245;2651;2939;4322;2253;12,68;13,30;20,00;17,80;22,40;23,31;35,50;18,81
4097;periods;20440;13379;0,01;2617;3384;321;987;728;3406;1679;7318;21,06;26,31;2,51;7,82;6,15;27,01;13,79;61,09
4098;cleaning;20438;14222;0,06;2813;2157;3229;1687;3562;3292;2212;1485;22,64;16,77;25,21;13,37;30,10;26,11;18,17;12,40
4099;discussing;20400;15676;0,04;3827;2965;1075;2282;1418;1961;2252;4620;30,80;23,05;8,39;18,09;11,98;15,55;18,50;38,57
4100;entrance;20395;13804;0,04;1300;2168;1791;827;6661;2832;2875;1940;10,46;16,86;13,98;6,56;56,30;22,46;23,62;16,19
4101;recession;20395;10427;0,08;3803;3428;175;4251;174;2914;4583;1067;30,61;26,65;1,37;33,70;1,47;23,11;37,65;8,91
4102;disorder;20390;9749;0,08;2344;3038;1034;2080;745;3686;1821;5642;18,86;23,62;8,07;16,49;6,30;29,23;14,96;47,10
4103;progressive;20390;11330;0,18;5221;3965;292;1582;308;2769;2020;4233;42,02;30,83;2,28;12,54;2,60;21,96;16,59;35,34
4104;presidency;20373;11784;0,12;2963;3058;350;6148;170;2553;3032;2099;23,85;23,78;2,73;48,74;1,44;20,25;24,91;17,52
4105;salary;20367;11759;0,04;3149;3034;1051;1611;1105;2757;5677;1983;25,34;23,59;8,21;12,77;9,34;21,87;46,63;16,55
4106;copyright;20364;10073;0,37;3323;6675;155;518;2687;1442;3396;2168;26,74;51,90;1,21;4,11;22,71;11,44;27,90;18,10
4107;recipe;20362;9860;0,08;3945;2717;1173;1357;784;5372;4546;468;31,75;21,13;9,16;10,76;6,63;42,60;37,34;3,91
4108;dates;20361;14657;0,05;2548;3180;2266;1382;1685;3425;3424;2451;20,51;24,73;17,69;10,96;14,24;27,16;28,13;20,46
4109;extension;20360;13408;0,09;2635;3786;731;1231;945;2760;3053;5219;21,21;29,44;5,71;9,76;7,99;21,89;25,08;43,57
4110;extend;20356;16341;0,03;2761;3283;790;1690;864;3720;2677;4571;22,22;25,53;6,17;13,40;7,30;29,50;21,99;38,16
4111;swear;20356;13880;0,05;1377;1441;11217;1171;3593;858;523;176;11,08;11,20;87,58;9,28;30,37;6,80;4,30;1,47
4112;monitoring;20354;11547;0,09;1763;2344;667;1633;726;2626;2237;8356;14,19;18,23;5,21;12,95;6,14;20,83;18,37;69,76
4113;garage;20339;11539;0,07;1763;1689;3480;1692;5527;2664;3186;338;14,19;13,13;27,17;13,41;46,71;21,13;26,17;2,82
4114;monthly;20332;13456;0,13;3289;3545;391;918;825;4344;4394;2625;26,47;27,56;3,05;7,28;6,97;34,45;36,09;21,91
4115;ken;20329;10185;0,97;1778;1672;1718;5393;1882;2759;4539;566;14,31;13,00;13,41;42,76;15,91;21,88;37,28;4,72
4116;exit;20327;13000;0,11;2153;3126;2351;1879;3944;2240;2965;1656;17,33;24,31;18,36;14,90;33,33;17,76;24,35;13,82
4117;pulls;20327;9919;0,03;1073;1442;1065;966;11688;2271;1334;488;8,64;11,21;8,32;7,66;98,78;18,01;10,96;4,07
4118;spain;20326;9517;0,99;2991;3124;887;1716;986;3113;3520;3984;24,07;24,29;6,93;13,60;8,33;24,69;28,91;33,26
4119;wildlife;20322;8034;0,38;1282;1594;450;1363;576;6767;4985;3305;10,32;12,39;3,51;10,81;4,87;53,67;40,95;27,59
4120;reflected;20320;15322;0,01;1557;2190;238;1044;2941;2695;1997;7658;12,53;17,03;1,86;8,28;24,86;21,37;16,40;63,93
4121;retail;20318;11298;0,12;3453;2541;366;1716;294;3816;6346;1786;27,79;19,76;2,86;13,60;2,48;30,26;52,13;14,91
4122;refer;20314;15091;0,02;3428;4730;846;1522;816;2105;1294;5573;27,59;36,78;6,61;12,07;6,90;16,69;10,63;46,52
4123;soccer;20314;8967;0,15;2522;1804;1588;1789;1431;2493;6751;1936;20,30;14,03;12,40;14,18;12,09;19,77;55,45;16,16
4124;arthur;20313;8402;0,99;994;1993;3722;1704;4471;2456;3071;1873;8,00;15,50;29,06;13,51;37,79;19,48;25,23;15,64
4125;tension;20306;14254;0,04;1664;2188;1101;2292;2829;3400;2062;4770;13,39;17,01;8,60;18,17;23,91;26,96;16,94;39,82
4126;breathe;20305;13912;0,15;1334;1753;6901;1441;5073;2241;1032;530;10,74;13,63;53,88;11,42;42,87;17,77;8,48;4,42
4127;drinks;20304;13292;0,04;2029;2507;3941;1233;4390;2956;2406;842;16,33;19,49;30,77;9,78;37,10;23,44;19,76;7,03
4128;seed;20290;9792;0,10;1917;2827;1089;739;1787;5740;3616;2574;15,43;21,98;8,50;5,86;15,10;45,52;29,70;21,49
4129;aug;20287;8987;1,00;1549;2340;29;428;46;1866;12264;1763;12,47;18,19;0,23;3,39;0,39;14,80;100,74;14,72
4130;publishing;20284;11646;0,25;4292;3621;441;940;835;3104;3364;3685;34,54;28,15;3,44;7,45;7,06;24,62;27,63;30,76
4131;radiation;20277;6448;0,07;2834;3638;1841;1507;1306;4353;1526;3272;22,81;28,29;14,37;11,95;11,04;34,52;12,53;27,31
4132;entitled;20263;14151;0,02;4015;4342;1022;2177;1016;2145;1646;3899;32,31;33,76;7,98;17,26;8,59;17,01;13,52;32,55
4133;communicate;20261;14598;0,02;3210;3372;1433;2164;1246;2575;1748;4513;25,83;26,22;11,19;17,16;10,53;20,42;14,36;37,67
4134;fence;20260;11284;0,03;1867;1577;2106;1925;6561;3080;2453;686;15,03;12,26;16,44;15,26;55,45;24,43;20,15;5,73
4135;volunteers;20257;11117;0,11;2584;2762;769;2111;829;3479;5045;2678;20,80;21,48;6,00;16,74;7,01;27,59;41,44;22,36
4136;homeless;20255;9185;0,08;2439;2146;2046;3008;1379;1843;5188;2206;19,63;16,69;15,98;23,85;11,65;14,62;42,61;18,42
4137;frequency;20250;9574;0,06;1796;2785;1050;442;740;1969;695;10773;14,45;21,65;8,20;3,50;6,25;15,62;5,71;89,93
4138;uncomfortable;20249;15386;0,02;3157;2753;2358;2748;3604;2513;1811;1305;25,41;21,41;18,41;21,79;30,46;19,93;14,88;10,89
4139;stewart;20236;8204;0,99;2048;2432;997;3739;1250;2977;5205;1541;16,48;18,91;7,78;29,64;10,56;23,61;42,75;12,86
4140;en;20223;8790;0,11;1017;1302;1335;573;3028;1736;3025;8206;8,18;10,12;10,42;4,54;25,59;13,77;24,85;68,50
4141;dining;20218;11953;0,08;1495;1421;1088;653;5309;4352;5328;572;12,03;11,05;8,50;5,18;44,87;34,51;43,76;4,78
4142;gathering;20217;16201;0,07;2204;2290;1018;1880;3604;3227;3371;2612;17,74;17,81;7,95;14,90;30,46;25,59;27,69;21,80
4143;civilian;20215;10055;0,05;1936;2387;1041;3479;909;2086;3265;5112;15,58;18,56;8,13;27,58;7,68;16,54;26,82;42,67
4144;racist;20215;8712;0,03;5978;4360;1122;3531;403;1709;1791;1321;48,11;33,90;8,76;27,99;3,41;13,55;14,71;11,03
4145;oven;20211;7912;0,03;1358;1527;1311;834;1886;8136;4861;298;10,93;11,87;10,24;6,61;15,94;64,52;39,93;2,49
4146;sciences;20199;11125;0,51;1863;3078;173;623;369;3112;1916;9065;14,99;23,93;1,35;4,94;3,12;24,68;15,74;75,67
4147;ingredients;20196;10089;0,09;2407;2066;568;1186;586;7339;5051;993;19,37;16,06;4,43;9,40;4,95;58,20;41,49;8,29
4148;arguing;20182;14896;0,03;3930;2997;1371;2592;1892;1923;2290;3186;31,63;23,30;10,70;20,55;15,99;15,25;18,81;26,60
4149;devil;20176;11317;0,32;2193;3054;5401;1486;3617;1738;1529;1157;17,65;23,75;42,17;11,78;30,57;13,78;12,56;9,66
4150;shell;20163;11313;0,20;1870;2292;1888;1474;3361;4884;2795;1590;15,05;17,82;14,74;11,69;28,41;38,73;22,96;13,27
4151;analysts;20161;12058;0,13;1650;2001;135;2632;164;3257;8218;2104;13,28;15,56;1,05;20,87;1,39;25,83;67,50;17,56
4152;identification;20150;10591;0,10;1358;2750;678;921;801;1393;1445;10804;10,93;21,38;5,29;7,30;6,77;11,05;11,87;90,19
4153;volunteer;20149;12732;0,11;2826;3092;1354;1803;1171;2829;4621;2450;22,74;24,04;10,57;14,29;9,90;22,44;37,96;20,45
4154;chef;20144;7797;0,33;1492;1299;4034;2922;1283;3220;5748;146;12,01;10,10;31,50;23,17;10,84;25,54;47,21;1,22
4155;encounter;20140;14994;0,03;2380;2788;893;1364;2045;3685;2033;4952;19,15;21,68;6,97;10,81;17,28;29,22;16,70;41,34
4156;ghost;20134;10008;0,31;1760;2690;5254;842;5194;1785;1435;1170;14,16;20,92;41,02;6,68;43,90;14,16;11,79;9,77
4157;alice;20116;5689;0,99;1002;2089;4374;1081;6663;1825;1917;1107;8,06;16,24;34,15;8,57;56,31;14,47;15,75;9,24
4158;trials;20113;9720;0,07;1891;2632;701;1944;623;3462;3086;5774;15,22;20,46;5,47;15,41;5,27;27,46;25,35;48,20
4159;innovation;20111;10269;0,15;4543;3794;161;744;147;3568;1726;5428;36,56;29,50;1,26;5,90;1,24;28,30;14,18;45,31
4160;investigate;20101;14917;0,02;1877;2735;1553;3022;1030;2158;2547;5179;15,11;21,27;12,13;23,96;8,71;17,11;20,92;43,23
4161;shocked;20090;15862;0,04;2847;2538;1479;3881;3971;2199;2536;635;22,91;19,73;11,55;30,77;33,56;17,44;20,83;5,30
4162;climb;20082;14068;0,06;1660;1895;2445;1324;5311;4433;2388;626;13,36;14,73;19,09;10,50;44,89;35,16;19,62;5,23
4163;leather;20077;12226;0,06;1233;1178;1564;633;8700;4104;1928;737;9,92;9,16;12,21;5,02;73,53;32,55;15,84;6,15
4164;tissue;20068;9339;0,04;1230;2061;1714;1187;1964;4538;1271;6102;9,90;16,02;13,38;9,41;16,60;35,99;10,44;50,94
4165;membership;20064;11276;0,08;2677;3652;520;954;438;2452;2878;6492;21,54;28,40;4,06;7,56;3,70;19,45;23,64;54,19
4166;register;20063;13162;0,25;2835;3464;1097;1367;2323;1824;4264;2889;22,82;26,93;8,57;10,84;19,63;14,47;35,02;24,12
4167;resort;20062;11972;0,21;2012;2249;921;1673;1238;5763;4450;1755;16,19;17,49;7,19;13,26;10,46;45,71;36,55;14,65
4168;capitol;20060;11465;0,92;1453;2029;484;7407;634;2302;5097;642;11,69;15,78;3,78;58,72;5,36;18,26;41,87;5,36
4169;compromise;20058;13178;0,04;2988;3022;1056;4161;689;2417;2898;2803;24,05;23,50;8,25;32,99;5,82;19,17;23,80;23,40
4170;considerable;20056;15323;0,02;1822;2563;380;1159;1500;2829;2092;7710;14,66;19,93;2,97;9,19;12,68;22,44;17,18;64,36
4171;approached;20052;15948;0,00;1674;2057;739;1652;5907;2783;2976;2264;13,47;15,99;5,77;13,10;49,92;22,07;24,45;18,90
4172;phenomenon;20038;14337;0,01;2364;2697;601;1766;767;3442;1975;6426;19,03;20,97;4,69;14,00;6,48;27,30;16,22;53,64
4173;visits;20038;14483;0,02;1927;2525;698;1438;2039;3133;4248;4030;15,51;19,63;5,45;11,40;17,23;24,85;34,89;33,64
4174;districts;20029;8752;0,03;2047;2705;109;1843;156;1475;5838;5856;16,47;21,03;0,85;14,61;1,32;11,70;47,95;48,89
4175;lifestyle;20025;13344;0,04;3901;3217;842;2181;577;4158;2591;2557;31,40;25,01;6,57;17,29;4,88;32,98;21,28;21,35
4176;expanded;20023;15798;0,03;2192;2895;266;1108;801;3302;3812;5647;17,64;22,51;2,08;8,78;6,77;26,19;31,31;47,14
4177;healthcare;20019;7316;0,17;5534;4569;150;1465;52;1573;1417;5259;44,54;35,53;1,17;11,61;0,44;12,48;11,64;43,90
4178;automatically;20010;15090;0,02;3915;5319;540;1320;1524;3404;1699;2289;31,51;41,36;4,22;10,46;12,88;27,00;13,96;19,11
4179;headquarters;20010;14266;0,11;1212;2053;1285;3125;1574;3546;5914;1301;9,75;15,96;10,03;24,77;13,30;28,12;48,58;10,86
4180;sacrifice;20010;12710;0,05;3104;3997;2595;1811;1670;2337;1919;2557;24,98;31,08;20,26;14,36;14,11;18,53;15,76;21,35
4181;seeds;19996;9586;0,07;1826;1841;808;854;1705;7810;3185;1967;14,70;14,31;6,31;6,77;14,41;61,94;26,16;16,42
4182;disney;19984;7124;0,99;3191;3261;534;2194;547;4175;5575;504;25,68;25,36;4,17;17,39;4,62;33,11;45,79;4,21
4183;dumb;19977;13433;0,08;3908;3161;5503;1515;3328;1294;947;320;31,45;24,58;42,97;12,01;28,13;10,26;7,78;2,67
4184;cried;19976;12432;0,01;1318;2415;1671;1399;9596;1853;1374;344;10,61;18,78;13,05;11,09;81,10;14,70;11,29;2,87
